date,open,high,low,close,volume,value
2010-09-27,613.00,613.00,602.00,609.00,10777000,6538171000
2010-09-24,608.00,615.00,601.00,603.00,13019000,7889784000
2010-09-22,621.00,622.00,613.00,618.00,8977000,5552884000
2010-09-21,635.00,637.00,616.00,620.00,10153000,6331800000
2010-09-17,625.00,634.00,621.00,630.00,12897000,8097518000
2010-09-16,629.00,630.00,614.00,615.00,7942000,4919649000
2010-09-15,613.00,626.00,604.00,623.00,12714000,7870352000
2010-09-14,621.00,622.00,611.00,614.00,5921000,3649188000
2010-09-13,621.00,625.00,617.00,620.00,5776000,3583880000
2010-09-10,611.00,620.00,609.00,615.00,14655000,9003035000
2010-09-09,607.00,611.00,606.00,609.00,8474000,5150916000
2010-09-08,600.00,606.00,597.00,600.00,9409000,5652969000
2010-09-07,607.00,619.00,605.00,608.00,10682000,6528877000
2010-09-06,608.00,616.00,606.00,615.00,10559000,6461172000
2010-09-03,603.00,608.00,596.00,603.00,11126000,6694322000
2010-09-02,594.00,599.00,588.00,599.00,11601000,6896583000
2010-09-01,581.00,585.00,574.00,584.00,12058000,6998194000
2010-08-31,594.00,597.00,580.00,582.00,12659000,7446653000
2010-08-30,594.00,610.00,593.00,599.00,14469000,8694735000
2010-08-27,573.00,589.00,571.00,586.00,15148000,8803178000
2010-08-26,571.00,577.00,568.00,576.00,9655000,5525737000
2010-08-25,563.00,570.00,560.00,566.00,12081000,6820061000
2010-08-24,565.00,575.00,565.00,568.00,8998000,5123309000
2010-08-23,576.00,578.00,569.00,574.00,7808000,4479609000
2010-08-20,568.00,579.00,568.00,574.00,7811000,4474050000
2010-08-19,577.00,584.00,576.00,580.00,9228000,5349973000
2010-08-18,581.00,582.00,569.00,575.00,8273000,4760834000
2010-08-17,569.00,577.00,568.00,572.00,6968000,3982944000
2010-08-16,568.00,576.00,562.00,572.00,9675000,5506210000
2010-08-13,578.00,580.00,571.00,578.00,8687000,4998285000
2010-08-12,572.00,580.00,570.00,580.00,10033000,5768384000
2010-08-11,599.00,602.00,587.00,589.00,9487000,5622119000
2010-08-10,613.00,615.00,604.00,609.00,7117000,4332879000
2010-08-09,608.00,611.00,604.00,607.00,5604000,3402092000
2010-08-06,606.00,615.00,602.00,613.00,6358000,3874923000
2010-08-05,616.00,619.00,602.00,607.00,10034000,6109367000
2010-08-04,619.00,621.00,604.00,611.00,12012000,7326976000
2010-08-03,617.00,619.00,610.00,618.00,7799000,4798821000
2010-08-02,613.00,619.00,607.00,607.00,12532000,7681993000
2010-07-30,602.00,615.00,596.00,615.00,21673000,13098309000
2010-07-29,592.00,599.00,589.00,589.00,8019000,4749545000
2010-07-28,596.00,603.00,594.00,601.00,7794000,4671949000
2010-07-27,593.00,602.00,587.00,587.00,9307000,5514575000
2010-07-26,600.00,606.00,597.00,597.00,6265000,3762533000
2010-07-23,583.00,598.00,582.00,594.00,11580000,6848046000
2010-07-22,578.00,581.00,572.00,575.00,8499000,4890412000
2010-07-21,583.00,587.00,575.00,578.00,9861000,5728684000
2010-07-20,580.00,587.00,575.00,581.00,14244000,8270518000
2010-07-16,595.00,604.00,589.00,591.00,19702000,11733099000
2010-07-15,593.00,610.00,593.00,605.00,18465000,11144032000
2010-07-14,592.00,604.00,590.00,602.00,12024000,7204334000
2010-07-13,576.00,584.00,574.00,584.00,13223000,7660913000
2010-07-12,587.00,588.00,571.00,572.00,11975000,6936970000
2010-07-09,569.00,581.00,566.00,579.00,11001000,6313753000
2010-07-08,569.00,572.00,563.00,566.00,10267000,5822620000
2010-07-07,557.00,558.00,550.00,554.00,11082000,6144002000
2010-07-06,552.00,564.00,547.00,563.00,10152000,5646308000
2010-07-05,553.00,561.00,550.00,561.00,8200000,4564167000
2010-07-02,548.00,550.00,542.00,544.00,9164000,5001838000
2010-07-01,551.00,555.00,547.00,549.00,8058000,4432168000
2010-06-30,550.00,561.00,549.00,561.00,9679000,5396519000
2010-06-29,573.00,578.00,562.00,564.00,9105000,5173358000
2010-06-28,585.00,587.00,568.00,570.00,9727000,5575270000
2010-06-25,585.00,590.00,573.00,575.00,11739000,6791512000
2010-06-24,594.00,604.00,591.00,595.00,9822000,5861826000
2010-06-23,601.00,604.00,595.00,599.00,8496000,5093433000
2010-06-22,610.00,620.00,607.00,610.00,9114000,5583226000
2010-06-21,608.00,623.00,607.00,619.00,12683000,7799180000
2010-06-18,600.00,605.00,596.00,599.00,14001000,8414226000
2010-06-17,585.00,595.00,584.00,593.00,9553000,5641524000
2010-06-16,585.00,591.00,584.00,587.00,7467000,4386379000
2010-06-15,568.00,578.00,568.00,575.00,9006000,5171062000
2010-06-14,570.00,575.00,566.00,569.00,6667000,3801921000
2010-06-11,575.00,575.00,556.00,560.00,15979000,9059706000
2010-06-10,550.00,555.00,544.00,555.00,11040000,6080972000
2010-06-09,553.00,557.00,544.00,549.00,10198000,5605894000
2010-06-08,551.00,563.00,551.00,558.00,8616000,4806109000
2010-06-07,559.00,562.00,551.00,552.00,15901000,8842036000
2010-06-04,585.00,589.00,577.00,577.00,11169000,6494801000
2010-06-03,583.00,592.00,581.00,589.00,10464000,6149234000
2010-06-02,574.00,585.00,567.00,571.00,9626000,5524831000
2010-06-01,589.00,590.00,576.00,584.00,6767000,3944275000
2010-05-31,585.00,592.00,582.00,585.00,8248000,4840578000
2010-05-28,594.00,597.00,578.00,585.00,17403000,10216936000
2010-05-27,565.00,585.00,564.00,584.00,18948000,10870154000
2010-05-26,575.00,583.00,562.00,568.00,17512000,10007268000
2010-05-25,592.00,592.00,570.00,571.00,13162000,7613996000
2010-05-24,596.00,600.00,587.00,597.00,12288000,7302041000
2010-05-21,593.00,602.00,582.00,596.00,17547000,10417273000
2010-05-20,616.00,623.00,608.00,613.00,9816000,6036872000
2010-05-19,622.00,625.00,614.00,624.00,10231000,6349723000
2010-05-18,640.00,641.00,620.00,624.00,8951000,5627779000
2010-05-17,630.00,644.00,627.00,634.00,12473000,7920874000
2010-05-14,636.00,641.00,633.00,634.00,10825000,6891486000
2010-05-13,644.00,655.00,640.00,651.00,12971000,8407225000
2010-05-12,640.00,641.00,628.00,634.00,13596000,8633040000
2010-05-11,655.00,659.00,639.00,641.00,17665000,11441121000
2010-05-10,645.00,653.00,641.00,650.00,13291000,8605453000
2010-05-07,639.00,656.00,632.00,648.00,18228000,11743325000
2010-05-06,655.00,667.00,654.00,659.00,15996000,10538678000
2010-04-30,646.00,668.00,643.00,665.00,15512000,10240579000
2010-04-28,648.00,656.00,640.00,650.00,15747000,10215654000
2010-04-27,671.00,673.00,665.00,668.00,13577000,9078255000
2010-04-26,653.00,673.00,652.00,671.00,17075000,11381523000
2010-04-23,635.00,652.00,635.00,648.00,19444000,12555561000
2010-04-22,650.00,654.00,631.00,639.00,27180000,17434569000
2010-04-21,640.00,653.00,638.00,650.00,21381000,13837703000
2010-04-20,621.00,631.00,619.00,626.00,11282000,7069756000
2010-04-19,614.00,618.00,609.00,615.00,11761000,7222960000
2010-04-16,622.00,630.00,621.00,627.00,15739000,9846350000
2010-04-15,624.00,628.00,620.00,621.00,13306000,8298743000
2010-04-14,632.00,637.00,620.00,622.00,17633000,11067229000
2010-04-13,629.00,632.00,624.00,627.00,10046000,6302243000
2010-04-12,627.00,634.00,626.00,629.00,9913000,6251982000
2010-04-09,613.00,624.00,613.00,622.00,11893000,7352179000
2010-04-08,613.00,615.00,608.00,612.00,9794000,5989144000
2010-04-07,621.00,621.00,615.00,616.00,12793000,7896465000
2010-04-06,633.00,635.00,620.00,625.00,11324000,7084935000
2010-04-05,631.00,635.00,630.00,633.00,9226000,5837344000
2010-04-02,620.00,624.00,616.00,621.00,9967000,6184452000
2010-04-01,618.00,620.00,608.00,616.00,11577000,7104966000
2010-03-31,610.00,619.00,602.00,612.00,15520000,9513180000
2010-03-30,600.00,615.00,597.00,613.00,14876000,9045338000
2010-03-29,590.00,597.00,588.00,596.00,8396000,4984414000
2010-03-26,589.00,590.00,584.00,590.00,8922000,5242153000
2010-03-25,578.00,583.00,574.00,581.00,10534000,6100432000
2010-03-24,575.00,577.00,566.00,576.00,19020000,10907461000
2010-03-23,564.00,572.00,563.00,568.00,13158000,7476059000
2010-03-19,560.00,563.00,559.00,560.00,10258000,5754070000
2010-03-18,557.00,564.00,556.00,558.00,17780000,9965698000
2010-03-17,558.00,559.00,551.00,555.00,15122000,8374422000
2010-03-16,555.00,559.00,555.00,557.00,15293000,8509886000
2010-03-15,557.00,564.00,556.00,560.00,14756000,8246640000
2010-03-12,555.00,556.00,551.00,554.00,16251000,8995914000
2010-03-11,554.00,559.00,552.00,554.00,18605000,10325845000
2010-03-10,558.00,560.00,551.00,553.00,28812000,15993518000
2010-03-09,548.00,561.00,542.00,546.00,55693000,30580143000
2010-03-08,585.00,586.00,558.00,568.00,46751000,26475300000
2010-03-05,589.00,594.00,579.00,584.00,9956000,5840213000
2010-03-04,582.00,586.00,578.00,580.00,8958000,5209846000
2010-03-03,587.00,587.00,578.00,583.00,6988000,4066828000
2010-03-02,581.00,588.00,580.00,587.00,8136000,4756811000
2010-03-01,581.00,590.00,576.00,579.00,11549000,6722932000
2010-02-26,570.00,583.00,570.00,577.00,8895000,5131657000
2010-02-25,580.00,587.00,575.00,578.00,8151000,4731537000
2010-02-24,575.00,580.00,571.00,580.00,8537000,4924722000
2010-02-23,587.00,593.00,579.00,587.00,6642000,3887875000
2010-02-22,587.00,595.00,585.00,592.00,8686000,5136374000
2010-02-19,588.00,594.00,576.00,577.00,8566000,4994249000
2010-02-18,596.00,596.00,588.00,592.00,8762000,5192367000
2010-02-17,575.00,594.00,574.00,591.00,12360000,7250788000
2010-02-16,567.00,572.00,562.00,563.00,4815000,2721793000
2010-02-15,573.00,579.00,567.00,569.00,15062000,8640917000
2010-02-12,563.00,563.00,551.00,557.00,6477000,3606459000
2010-02-10,564.00,569.00,560.00,562.00,8953000,5056717000
2010-02-09,557.00,560.00,549.00,558.00,8646000,4794525000
2010-02-08,558.00,566.00,555.00,564.00,8664000,4873566000
2010-02-05,567.00,570.00,563.00,566.00,7582000,4291744000
2010-02-04,581.00,583.00,576.00,581.00,7936000,4603836000
2010-02-03,580.00,585.00,573.00,577.00,8800000,5084244000
2010-02-02,576.00,579.00,571.00,578.00,10673000,6149290000
2010-02-01,559.00,577.00,556.00,570.00,17955000,10198678000
2010-01-29,572.00,572.00,556.00,556.00,7540000,4224678000
2010-01-28,564.00,583.00,562.00,572.00,10731000,6157199000
2010-01-27,572.00,574.00,555.00,558.00,9516000,5349800000
2010-01-26,576.00,590.00,567.00,568.00,9673000,5570399000
2010-01-25,574.00,584.00,571.00,579.00,7631000,4406052000
2010-01-22,572.00,581.00,571.00,578.00,14356000,8259876000
2010-01-21,581.00,598.00,580.00,591.00,14204000,8373135000
2010-01-20,604.00,606.00,587.00,592.00,10429000,6222590000
2010-01-19,605.00,606.00,589.00,594.00,9044000,5400604000
2010-01-18,610.00,612.00,604.00,605.00,8008000,4856273000
2010-01-15,612.00,625.00,610.00,619.00,19061000,11785624000
2010-01-14,597.00,609.00,597.00,606.00,7136000,4311475000
2010-01-13,603.00,608.00,598.00,598.00,7426000,4475592000
2010-01-12,602.00,614.00,596.00,610.00,13091000,7920623000
2010-01-08,614.00,616.00,604.00,610.00,11334000,6913928000
2010-01-07,608.00,618.00,606.00,613.00,8236000,5047299000
2010-01-06,605.00,614.00,600.00,607.00,7682000,4674239000
2010-01-05,613.00,617.00,599.00,602.00,9722000,5924119000
2010-01-04,597.00,608.00,596.00,603.00,4391000,2648594000
