date,open,high,low,close,volume,value
2017-09-04,807.00,807.50,797.70,802.90,4650000,3727102400
2017-09-01,815.20,815.80,802.90,809.00,8582000,6935865200
2017-08-31,808.00,818.90,806.50,815.10,12682000,10319535400
2017-08-30,801.10,805.60,794.20,802.90,9243000,7407165700
2017-08-29,797.30,801.90,793.50,795.00,7454000,5933195500
2017-08-28,804.90,809.60,802.60,805.50,5834000,4698368500
2017-08-25,807.90,809.20,797.80,802.40,6157000,4944953600
2017-08-24,813.60,815.40,806.90,806.90,4703000,3812717300
2017-08-23,818.00,821.00,812.30,815.10,5434000,4434327200
2017-08-22,814.50,822.20,805.40,810.90,8755000,7108189800
2017-08-21,815.60,816.90,801.00,806.10,7999000,6456659700
2017-08-18,818.30,824.40,816.10,818.60,7160000,5870434300
2017-08-17,836.00,838.60,830.70,831.40,5250000,4372417600
2017-08-16,837.50,844.30,828.60,833.20,8345000,6968608900
2017-08-15,834.80,840.90,833.00,835.80,12611000,10547993300
2017-08-14,826.00,827.20,818.80,826.50,9144000,7537679600
2017-08-10,819.00,828.80,819.00,825.70,7580000,6246544500
2017-08-09,827.30,831.80,811.20,817.30,8073000,6603458600
2017-08-08,835.00,838.50,828.60,832.00,5940000,4944994100
2017-08-07,837.00,837.40,831.10,832.80,4775000,3977640100
2017-08-04,828.30,834.50,827.80,832.50,6159000,5119104400
2017-08-03,830.00,838.70,828.20,830.60,6557000,5451078300
2017-08-02,818.10,833.50,818.10,832.50,9814000,8127676200
2017-08-01,822.50,825.80,811.40,813.50,10895000,8884579600
2017-07-31,815.00,834.70,812.60,823.70,15656000,12955177400
2017-07-28,818.00,827.10,802.60,806.20,21010000,17086459100
2017-07-27,833.90,844.80,830.60,842.70,11374000,9514884300
2017-07-26,851.00,853.00,831.30,833.90,12645000,10586392200
2017-07-25,849.00,849.00,840.50,845.30,7584000,6407188700
2017-07-24,850.60,852.30,845.10,849.80,7476000,6345307400
2017-07-21,866.60,875.00,859.30,861.80,10525000,9094852400
2017-07-20,861.30,867.40,857.10,866.60,10606000,9154754800
2017-07-19,864.00,867.60,857.30,862.50,9525000,8219076100
2017-07-18,838.00,867.60,836.10,866.00,21865000,18749906200
2017-07-14,846.70,848.10,836.30,838.00,6372000,5356941400
2017-07-13,835.20,848.40,835.20,842.40,9957000,8393072500
2017-07-12,835.00,840.00,826.50,828.90,6780000,5641135300
2017-07-11,826.90,837.90,818.50,837.30,8702000,7231483000
2017-07-10,821.20,826.10,818.20,820.90,6518000,5356501100
2017-07-07,811.00,816.70,810.20,813.80,6269000,5099598800
2017-07-06,822.00,824.10,815.10,817.10,7979000,6534532800
2017-07-05,809.00,816.80,805.20,816.70,7061000,5730077500
2017-07-04,829.00,830.00,807.00,811.00,8525000,6952739600
2017-07-03,824.90,828.90,819.50,823.90,6445000,5312231500
2017-06-30,822.90,829.50,821.40,827.80,10221000,8448093200
2017-06-29,849.30,850.90,832.30,834.00,11843000,9944751500
2017-06-28,856.40,858.50,837.70,839.50,13409000,11387494100
2017-06-27,833.00,859.00,829.00,857.60,22442000,19071585000
2017-06-26,830.00,832.70,816.00,831.60,13572000,11224101000
2017-06-23,830.00,840.00,827.60,833.50,15683000,13074290800
2017-06-22,810.00,832.00,810.00,824.60,19161000,15780429700
2017-06-21,800.00,809.70,795.60,807.20,8552000,6876534600
2017-06-20,806.10,806.70,798.50,801.90,8227000,6606622900
2017-06-19,791.00,798.90,785.10,795.80,7958000,6320631700
2017-06-16,795.00,798.50,788.50,788.50,12502000,9889171000
2017-06-15,785.00,792.20,783.00,788.00,7030000,5536899700
2017-06-14,800.00,800.00,789.00,789.00,7291000,5782100200
2017-06-13,787.50,800.50,786.50,792.30,10178000,8081143400
2017-06-12,786.70,787.20,775.70,779.80,9989000,7795009600
2017-06-09,787.80,802.70,785.30,798.70,12187000,9693988000
2017-06-08,801.80,805.80,787.30,787.80,12683000,10069699100
2017-06-07,800.00,807.20,782.00,793.90,20978000,16627408400
2017-06-06,821.70,821.70,802.20,805.20,13186000,10683223000
2017-06-05,808.20,822.80,806.50,821.50,11775000,9625999400
2017-06-02,800.00,809.30,798.50,807.80,14753000,11881918300
2017-06-01,804.70,806.90,797.00,800.70,12512000,10023880400
2017-05-31,810.30,816.00,802.40,807.80,16881000,13655649200
2017-05-30,810.00,815.70,807.70,814.50,6346000,5154409700
2017-05-29,811.50,815.00,805.10,807.40,6485000,5253396400
2017-05-26,811.50,818.80,809.40,815.10,9485000,7728812500
2017-05-25,811.80,821.40,806.80,814.60,12379000,10092901400
2017-05-24,794.30,812.20,793.00,811.50,15873000,12793721100
2017-05-23,789.20,792.20,785.30,786.80,7246000,5709919700
2017-05-22,793.50,798.00,790.00,791.20,6656000,5280036500
2017-05-19,793.90,798.90,786.40,790.90,12570000,9952595200
2017-05-18,793.60,801.70,783.70,792.10,12087000,9561797500
2017-05-17,797.10,807.30,795.50,802.60,10906000,8754199100
2017-05-16,793.20,808.90,792.90,804.00,22321000,17929771000
2017-05-15,787.20,788.60,774.80,785.40,12248000,9563101900
2017-05-12,804.70,808.70,783.20,788.60,16707000,13251062600
2017-05-11,800.00,808.70,797.50,800.30,15670000,12575741100
2017-05-10,792.00,799.20,790.10,797.10,14735000,11717842900
2017-05-09,790.10,791.90,780.20,787.50,13285000,10449613700
2017-05-08,770.00,792.40,769.80,792.40,25695000,20193603500
2017-05-02,754.60,763.50,748.30,756.90,20781000,15719772100
2017-05-01,749.80,760.00,729.60,752.90,43096000,32387240600
2017-04-28,693.00,694.80,684.00,694.80,12382000,8558619600
2017-04-27,686.50,697.20,686.00,694.80,11722000,8131511100
2017-04-26,689.90,695.60,685.30,685.40,14486000,9985347100
2017-04-25,676.70,686.00,672.90,684.80,9553000,6522163600
2017-04-24,677.00,684.00,667.00,677.60,11696000,7927702300
2017-04-21,686.70,689.70,663.70,670.30,15330000,10284820300
2017-04-20,685.50,688.10,679.00,683.20,11605000,7939303400
2017-04-19,664.20,689.90,662.30,689.00,25319000,17267323400
2017-04-18,663.00,669.90,656.10,661.10,9297000,6153330300
2017-04-17,646.00,655.10,646.00,654.70,5865000,3822485600
2017-04-14,656.50,658.10,647.50,648.60,6981000,4546287900
2017-04-13,656.90,660.30,651.60,658.90,8852000,5809730800
2017-04-12,665.00,667.30,657.70,664.60,9645000,6386886700
2017-04-11,671.80,672.50,662.60,669.00,8300000,5535415500
2017-04-10,674.90,677.50,670.80,676.00,6781000,4574558800
2017-04-07,669.30,673.50,658.40,667.90,9927000,6627615300
2017-04-06,674.60,675.90,658.40,665.20,12206000,8114270900
2017-04-05,682.90,695.90,676.00,680.00,11923000,8147341600
2017-04-04,682.70,685.00,671.30,674.80,10423000,7048218000
2017-04-03,678.90,680.70,671.10,676.20,9695000,6549491800
2017-03-31,696.10,702.30,680.90,680.90,15744000,10839318000
2017-03-30,685.00,700.00,683.40,696.10,16934000,11782831200
2017-03-29,689.50,693.40,683.70,685.90,11038000,7578511900
2017-03-28,675.00,688.40,672.00,687.20,17577000,12013463900
2017-03-27,660.40,666.20,659.30,664.40,10499000,6965989500
2017-03-24,656.70,668.90,655.50,661.70,13609000,9015171000
2017-03-23,658.40,665.50,640.00,653.50,17602000,11530526500
2017-03-22,665.00,665.80,653.50,658.50,9730000,6422312600
2017-03-21,672.00,675.50,668.80,674.70,8651000,5819796100
2017-03-17,666.90,675.00,666.00,668.90,9422000,6315548700
2017-03-16,674.80,677.20,670.50,672.20,8164000,5501335000
2017-03-15,677.10,677.40,670.50,676.00,7537000,5079797800
2017-03-14,672.00,680.50,669.60,677.90,9764000,6612627800
2017-03-13,666.70,672.20,664.60,669.70,8418000,5634940000
2017-03-10,659.80,671.30,656.60,668.00,15581000,10370461200
2017-03-09,655.90,660.20,651.80,657.60,10621000,6980438500
2017-03-08,653.60,656.50,651.00,652.00,13809000,9017914400
2017-03-07,651.80,655.00,650.90,653.50,9048000,5907031900
2017-03-06,655.80,655.80,650.00,651.80,5657000,3696425100
2017-03-03,656.00,662.20,651.40,655.00,9352000,6127676200
2017-03-02,671.00,674.60,654.10,655.90,14317000,9465546500
2017-03-01,652.80,660.50,651.10,659.40,10682000,7015237100
2017-02-28,655.70,659.80,651.50,652.70,10175000,6668232800
2017-02-27,651.90,654.70,645.70,652.00,11940000,7772465900
2017-02-24,654.20,661.20,650.90,655.80,9094000,5961399000
2017-02-23,662.80,662.80,656.20,657.30,7432000,4892941100
2017-02-22,666.50,670.00,657.80,660.40,17588000,11632083500
2017-02-21,660.30,663.30,657.30,658.30,8345000,5502691900
2017-02-20,651.30,666.30,649.10,659.80,11927000,7848810500
2017-02-17,650.00,652.80,648.20,651.40,12132000,7899553700
2017-02-16,654.50,660.20,651.50,653.60,14784000,9687289300
2017-02-15,655.20,656.20,650.90,650.90,11159000,7278462700
2017-02-14,652.00,654.50,647.60,647.90,13753000,8956626200
2017-02-13,649.00,652.30,630.00,649.10,18013000,11694081700
2017-02-10,644.50,648.10,638.90,647.00,27904000,17941784700
2017-02-09,635.20,641.60,632.00,634.50,44660000,28436075700
2017-02-08,661.50,668.10,645.20,651.50,36467000,23838204900
2017-02-07,674.50,682.60,671.40,677.30,6461000,4374671100
2017-02-06,684.90,686.30,678.10,683.80,8069000,5507076800
2017-02-03,681.10,685.30,672.00,676.40,7692000,5216171500
2017-02-02,692.10,692.10,676.20,678.30,11974000,8189760700
2017-02-01,690.00,693.80,681.00,686.80,22784000,15685376700
2017-01-31,665.00,673.70,654.00,658.60,23841000,15785701100
2017-01-30,688.00,691.90,687.70,691.50,7680000,5298294300
2017-01-27,699.80,699.80,689.20,694.00,10226000,7095469900
2017-01-26,693.00,698.00,689.40,697.80,12683000,8818342500
2017-01-25,692.80,699.30,686.40,689.60,12037000,8317809600
2017-01-24,675.00,682.60,674.00,681.00,8673000,5887316100
2017-01-23,682.80,687.20,675.80,679.60,8773000,5977163100
2017-01-20,678.60,687.30,674.20,684.90,8448000,5765931700
2017-01-19,678.70,683.70,670.70,678.20,11320000,7681772400
2017-01-18,660.20,670.40,654.30,669.30,8615000,5722331100
2017-01-17,671.30,673.60,663.10,664.00,7729000,5147598400
2017-01-16,674.00,680.20,667.00,670.60,7132000,4788976400
2017-01-13,666.70,680.60,666.70,679.30,10757000,7273382900
2017-01-12,673.50,683.50,662.30,666.70,14459000,9662646900
2017-01-11,671.40,687.30,669.90,683.50,13547000,9234415000
2017-01-10,681.20,683.30,666.50,671.30,15758000,10611744000
2017-01-06,680.00,687.90,673.70,684.40,8474000,5787167300
2017-01-05,675.70,690.80,665.00,689.30,24117000,16436550400
2017-01-04,660.00,668.00,653.10,667.40,14264000,9463955800
