date,open,high,low,close,volume,value
2011-07-05,472.00,480.00,472.00,476.00,8393000,3996779000
2011-07-04,478.00,480.00,468.00,470.00,7964000,3774044000
2011-07-01,463.00,475.00,462.00,474.00,17795000,8360722000
2011-06-30,464.00,465.00,457.00,458.00,10111000,4643804000
2011-06-29,458.00,463.00,457.00,463.00,9741000,4475855000
2011-06-28,448.00,456.00,448.00,454.00,13227000,5997311000
2011-06-27,451.00,452.00,446.00,446.00,8430000,3779561000
2011-06-24,441.00,451.00,441.00,450.00,11565000,5169206000
2011-06-23,433.00,441.00,432.00,440.00,9654000,4227604000
2011-06-22,435.00,440.00,433.00,437.00,9743000,4255889000
2011-06-21,440.00,442.00,428.00,430.00,16024000,6946807000
2011-06-20,435.00,444.00,434.00,437.00,15145000,6636929000
2011-06-17,438.00,439.00,429.00,432.00,14799000,6407055000
2011-06-16,444.00,446.00,435.00,435.00,11922000,5229268000
2011-06-15,440.00,450.00,439.00,447.00,10879000,4865094000
2011-06-14,431.00,443.00,431.00,440.00,9563000,4192753000
2011-06-13,439.00,444.00,431.00,433.00,11851000,5165586000
2011-06-10,437.00,443.00,436.00,443.00,13996000,6146211000
2011-06-09,434.00,439.00,430.00,436.00,12580000,5466191000
2011-06-08,421.00,440.00,421.00,437.00,18063000,7820228000
2011-06-07,418.00,426.00,416.00,424.00,12337000,5206454000
2011-06-06,420.00,424.00,418.00,420.00,10026000,4222166000
2011-06-03,424.00,426.00,419.00,420.00,8616000,3641971000
2011-06-02,424.00,427.00,420.00,426.00,10164000,4305206000
2011-06-01,425.00,429.00,422.00,428.00,8489000,3619466000
2011-05-31,420.00,427.00,418.00,427.00,11421000,4843254000
2011-05-30,411.00,425.00,408.00,420.00,24190000,10068606000
2011-05-27,408.00,420.00,408.00,417.00,25626000,10646748000
2011-05-26,403.00,406.00,399.00,405.00,20438000,8230528000
2011-05-25,408.00,411.00,404.00,404.00,6609000,2685896000
2011-05-24,405.00,412.00,401.00,408.00,8891000,3636582000
2011-05-23,420.00,420.00,406.00,407.00,12811000,5259057000
2011-05-20,426.00,428.00,421.00,421.00,9612000,4074517000
2011-05-19,434.00,435.00,425.00,425.00,8751000,3745258000
2011-05-18,429.00,439.00,425.00,437.00,9437000,4086872000
2011-05-17,429.00,432.00,426.00,431.00,7297000,3134136000
2011-05-16,434.00,436.00,427.00,427.00,7344000,3174224000
2011-05-13,442.00,445.00,433.00,435.00,8407000,3680635000
2011-05-12,449.00,449.00,442.00,442.00,5261000,2347229000
2011-05-11,455.00,456.00,445.00,448.00,10374000,4657679000
2011-05-10,456.00,459.00,453.00,453.00,9916000,4523817000
2011-05-09,458.00,458.00,453.00,456.00,10297000,4691922000
2011-05-06,450.00,456.00,449.00,454.00,18040000,8165341000
2011-05-02,460.00,462.00,451.00,452.00,13773000,6254824000
2011-04-28,456.00,461.00,449.00,461.00,16413000,7494389000
2011-04-27,459.00,460.00,455.00,457.00,6351000,2906385000
2011-04-26,455.00,455.00,449.00,451.00,7409000,3345427000
2011-04-25,457.00,463.00,457.00,458.00,9831000,4518343000
2011-04-22,455.00,463.00,453.00,457.00,16743000,7686496000
2011-04-21,449.00,456.00,447.00,456.00,14705000,6650565000
2011-04-20,433.00,440.00,430.00,437.00,12140000,5304668000
2011-04-19,433.00,434.00,426.00,430.00,9473000,4075363000
2011-04-18,448.00,449.00,440.00,440.00,10041000,4445240000
2011-04-15,445.00,452.00,445.00,447.00,9386000,4210603000
2011-04-14,448.00,453.00,446.00,449.00,11461000,5150084000
2011-04-13,449.00,454.00,445.00,448.00,11634000,5213203000
2011-04-12,460.00,461.00,448.00,451.00,12961000,5879070000
2011-04-11,467.00,476.00,465.00,471.00,7921000,3733747000
2011-04-08,463.00,472.00,458.00,470.00,11327000,5279946000
2011-04-07,466.00,474.00,460.00,462.00,8707000,4050206000
2011-04-06,467.00,470.00,460.00,461.00,8065000,3749246000
2011-04-05,470.00,470.00,460.00,462.00,8277000,3833911000
2011-04-04,475.00,479.00,471.00,472.00,10040000,4763780000
2011-04-01,469.00,473.00,466.00,467.00,7361000,3451751000
2011-03-31,472.00,473.00,462.00,470.00,11062000,5164047000
2011-03-30,458.00,472.00,452.00,470.00,16560000,7631411000
2011-03-29,467.00,469.00,454.00,456.00,20795000,9548896000
2011-03-28,480.00,480.00,463.00,467.00,10153000,4747595000
2011-03-25,473.00,473.00,463.00,472.00,13761000,6448081000
2011-03-24,462.00,468.00,454.00,460.00,16843000,7736808000
2011-03-23,483.00,485.00,463.00,468.00,25205000,11918003000
2011-03-22,479.00,527.00,479.00,501.00,32111000,15991765000
2011-03-18,433.00,452.00,432.00,451.00,15099000,6734735000
2011-03-17,420.00,436.00,411.00,425.00,18406000,7783346000
2011-03-16,437.00,449.00,425.00,444.00,32509000,14269072000
2011-03-15,452.00,452.00,392.00,428.00,32925000,13585739000
2011-03-14,462.00,478.00,460.00,472.00,19374000,9111385000
2011-03-11,515.00,518.00,504.00,504.00,20619000,10540902000
2011-03-10,527.00,540.00,522.00,525.00,13988000,7389645000
2011-03-09,523.00,538.00,521.00,535.00,14751000,7843882000
2011-03-08,526.00,531.00,518.00,523.00,13033000,6832659000
2011-03-07,538.00,538.00,529.00,533.00,8051000,4290199000
2011-03-04,546.00,546.00,540.00,541.00,8404000,4553787000
2011-03-03,540.00,546.00,536.00,537.00,11156000,6024314000
2011-03-02,542.00,547.00,540.00,542.00,15938000,8655726000
2011-03-01,552.00,554.00,542.00,545.00,12403000,6771617000
2011-02-28,555.00,557.00,546.00,552.00,13753000,7577966000
2011-02-25,546.00,557.00,543.00,554.00,15009000,8269833000
2011-02-24,551.00,554.00,546.00,549.00,15673000,8609551000
2011-02-23,547.00,554.00,544.00,548.00,21362000,11735949000
2011-02-22,549.00,555.00,546.00,551.00,12762000,7025864000
2011-02-21,545.00,556.00,545.00,555.00,11152000,6159758000
2011-02-18,549.00,551.00,545.00,550.00,7721000,4230417000
2011-02-17,550.00,556.00,547.00,550.00,15706000,8658506000
2011-02-16,535.00,546.00,534.00,544.00,16967000,9181821000
2011-02-15,533.00,537.00,531.00,534.00,7816000,4173282000
2011-02-14,537.00,539.00,531.00,535.00,9202000,4918424000
2011-02-10,526.00,530.00,522.00,527.00,13130000,6905765000
2011-02-09,537.00,537.00,527.00,530.00,14495000,7701222000
2011-02-08,532.00,537.00,530.00,533.00,11988000,6392739000
2011-02-07,524.00,537.00,524.00,531.00,16077000,8534357000
2011-02-04,517.00,525.00,516.00,522.00,11115000,5784093000
2011-02-03,512.00,521.00,509.00,516.00,16407000,8469531000
2011-02-02,513.00,516.00,508.00,509.00,17590000,9006388000
2011-02-01,507.00,517.00,501.00,512.00,28667000,14605912000
2011-01-31,499.00,514.00,494.00,511.00,48507000,24455510000
2011-01-28,555.00,557.00,544.00,545.00,13849000,7608380000
2011-01-27,560.00,562.00,555.00,559.00,10439000,5824302000
2011-01-26,561.00,564.00,557.00,559.00,11904000,6666285000
2011-01-25,555.00,566.00,553.00,563.00,20105000,11270364000
2011-01-24,546.00,548.00,543.00,545.00,12767000,6966291000
2011-01-21,550.00,554.00,546.00,548.00,16490000,9065383000
2011-01-20,549.00,552.00,545.00,547.00,11059000,6066539000
2011-01-19,552.00,556.00,549.00,553.00,9378000,5179311000
2011-01-18,548.00,554.00,547.00,551.00,8749000,4822108000
2011-01-17,547.00,554.00,546.00,547.00,13246000,7282280000
2011-01-14,545.00,547.00,540.00,542.00,15847000,8610599000
2011-01-13,553.00,556.00,544.00,549.00,18625000,10239498000
2011-01-12,555.00,556.00,550.00,551.00,12958000,7160197000
2011-01-11,556.00,558.00,551.00,552.00,14036000,7763399000
2011-01-07,564.00,565.00,560.00,561.00,11521000,6474078000
2011-01-06,568.00,570.00,565.00,567.00,9019000,5111954000
2011-01-05,567.00,573.00,560.00,565.00,16434000,9306251000
2011-01-04,573.00,573.00,569.00,572.00,5011000,2866138000
