20011130
1001	日経２２５	10659	10697	10550	10697	73.017
1002	ＴＯＰＩＸ	1050	1051	1043	1050	73.017
1301	極洋	139	141	138	141	158
1305	ダイワＴＰＸ	1057	1057	1044	1052	24.1
1306	ＴＯＰＩＸ投	1068	1068	1046	1055	336.1
1307	iシェTOPIX	0	0	0	0	0
1315	iＳＴＯＰＩＸ150	0	0	0	0	0
1319	日経300F	206	207	205	206	38
1320	ダイワ２２５	10720	10740	10570	10710	169.33
1321	日経２２５投	10720	10740	10560	10680	150.03
1329	ｉシェ２２５	0	0	0	0	0
1330	上場２２５	10730	10730	10560	10700	180.98
1331	ニチロ	168	169	167	168	74
1332	日水	203	211	201	211	1962
1333	マルハ	126	126	123	123	148
1351	宝幸水産	55	57	54	56	195
1352	ホウスイ	85	85	80	80	7
1376	カネコ種	0	0	0	0	0
1377	サカタタネ	1619	1621	1580	1580	16.4
1378	雪国まいたけ	610	610	590	590	6
1379	ホクト	5150	5200	5130	5180	21.3
1380	秋川牧園	0	0	0	0	0
1381	アクシーズ	700	700	700	700	3
1491	中外鉱	43	43	42	42	2797
1501	三井鉱山	82	86	80	85	526
1503	住友炭	55	56	52	52	358
1515	日鉄鉱	221	224	218	218	44
1518	三井松島	136	137	133	133	141
1601	帝石	505	522	496	522	482
1603	アラビア石油	613	632	600	620	458
1661	ガス開	502	510	501	504	89
1701	昭和鉱	140	145	135	145	13
1702	共立マテリア	0	0	0	0	0
1730	麻生フォーム	0	0	0	0	0
1731	ペイント	2700000	2900000	2650000	2900000	0.112
1735	伊田テクノス	370	370	370	370	2
1736	オーテック	321	321	321	321	1
1737	三井エンジ	362	362	340	340	12
1738	ＮＩＴＴＯＨ	349	349	349	349	1
1739	ＳＥＥＤ	0	0	0	0	0
1740	極東工業	331	331	331	331	2
1741	ミサワサンイ	0	0	0	0	0
1742	セコムテクノ	3100	3100	3000	3100	8
1743	コーアツ工業	448	448	448	448	3
1744	キョーエイ	0	0	0	0	0
1745	ミサワホーム東海	0	0	0	0	0
1748	ミサワ北日	0	0	0	0	0
1750	カナック	400	400	400	400	3
1751	日立プラサ	0	0	0	0	0
1753	土屋ツバイ	128000	128000	128000	128000	0.001
1754	東新住建	481	481	481	481	1
1755	JFE工建	365	365	365	365	2
