20010820
1001	日経２２５	11347	11358	11239	11257	53.841
1002	ＴＯＰＩＸ	1161	1162	1153	1155	53.841
1301	極洋	144	145	140	141	373
1305	ダイワＴＰＸ	1155	1162	1151	1154	111.8
1306	ＴＯＰＩＸ投	1165	1165	1153	1157	240.9
1319	日経300F	232	233	232	232	135
1320	ダイワ２２５	11280	11350	11210	11250	263.09
1321	日経２２５投	11300	11400	11220	11260	157.78
1330	上場２２５	11300	11350	11200	11270	170.89
1331	ニチロ	219	223	219	221	133
1332	日水	233	241	229	229	3816
1333	マルハ	135	136	133	134	144
1351	宝幸水産	67	69	67	67	65
1352	ホウスイ	86	88	85	88	12
1376	カネコ種	0	0	0	0	0
1377	サカタタネ	1730	1748	1725	1725	13.7
1378	雪国まいたけ	675	675	670	675	4
1379	ホクト	5000	5050	4980	5000	12.9
1380	秋川牧園	0	0	0	0	0
1381	アクシーズ	0	0	0	0	0
1491	中外鉱	69	70	67	68	2082
1501	三井鉱山	94	94	93	93	65
1503	住友炭	87	87	85	86	93
1515	日鉄鉱	253	253	248	249	35
1518	三井松島	164	166	163	165	46
1601	帝石	529	541	520	531	527
1603	アラビア石油	1074	1090	1050	1068	439.7
1661	ガス開	510	514	508	513	55
1701	昭和鉱	196	199	196	199	3
1702	共立マテリア	275	275	275	275	1
1730	麻生フォーム	320	340	320	340	4
1731	ペイント	5120000	5120000	5050000	5050000	0.004
1735	伊田テクノス	0	0	0	0	0
1736	オーテック	0	0	0	0	0
1737	三井エンジ	345	350	345	350	3
1738	ＮＩＴＴＯＨ	440	440	436	440	5
1739	ＳＥＥＤ	0	0	0	0	0
1740	極東工業	358	358	358	358	2
1741	ミサワサンイ	0	0	0	0	0
1742	セコムテクノ	0	0	0	0	0
1743	コーアツ工業	448	448	448	448	1
1744	キョーエイ	0	0	0	0	0
1745	ミサワホーム東海	0	0	0	0	0
1748	ミサワ北日	0	0	0	0	0
1750	カナック	0	0	0	0	0
1751	日立プラサ	0	0	0	0	0
1753	土屋ツバイ	0	0	0	0	0
1754	東新住建	795	795	795	795	1
1755	JFE工建	375	375	372	372	2
1756	和興エンジ	0	0	0	0	0
1757	千年の杜	500	500	480	490	8
1758	太洋基礎	460	460	445	450	14
1759	ジオトップ	237	237	237	237	2
1762	高松建設	1175	1175	1175	1175	0.5
1763	北陸ミサワ	350	350	350	350	0.5
1764	工藤建設	248	248	248	248	1
1765	イビデンテック	315000	315000	315000	315000	0.001
1766	東建コーポ	1340	1340	1300	1300	5
1767	沖ウィン	0	0	0	0	0
1768	ソネック	0	0	0	0	0
1770	藤田エンジ	500	500	500	500	2
1772	東北エンタープライズ	210	220	210	220	8
1774	機動建	0	0	0	0	0
1775	富士電Ｅ＆Ｃ	215	215	211	215	20
1776	三井住建道路	117	117	113	113	30
1777	川崎設備	349	349	349	349	13
1778	古河総設	0	0	0	0	0
1779	松本建工	465	465	465	465	1
1780	ヤマウラ	310	315	310	315	3.5
1781	国土総合	0	0	0	0	0
1782	常磐開発	191	193	191	191	15
1783	南野建設	60	60	60	60	5
1785	ナナボシ	400	400	400	400	1
1786	オリ建	406	413	405	410	13.4
1787	ナカボテック	310	310	309	309	2
1788	三東工業	215	215	210	210	2
1789	山加電業	290	290	277	290	1.2
1790	平和奥田	309	309	309	309	1
1791	三井木材	125	127	124	127	47
1792	みらい建設Ｇ	388	402	378	378	1715
1793	大本組	0	0	0	0	0
1795	マサル	335	335	335	335	1
1796	トヨタウッド	221	221	211	221	10.4
1797	藤木工務店	390	390	390	390	12
1798	守谷商会	0	0	0	0	0
1799	第一建設	265	265	265	265	6
1800	利塚地下技術	0	0	0	0	0
1801	大成建	346	350	337	342	2086
1802	大林組	591	601	585	590	2045
1803	清水建	570	570	558	558	1568
1804	佐藤工業	49	49	48	48	315
1805	飛島建	47	48	46	46	174
1806	ACリアル	35	36	34	34	865
