20130215
1001	日経２２５	11239	11261	11065	11173	453.009
1002	東証指数	948	949	930	942	453.009
1003	ＮＹ円相場	9353	9353	9353	9353	0
1008	円ユーロ	12497	12497	12497	12497	0
1011	日経平均先物	11310	11350	11060	11170	110.181
1012	TOPIX先物	954	958	929	941	70.74
1013	JASDAQ指数	6598	6598	6434	6468	0
1301	極洋	203	204	201	204	282
1305	ダイワTOPIX	968	969	950	962	1214.17
1306	TOPIX連動型	968	968	947	961	6367.36
1308	上場TOPIX	955	956	937	950	562.6
1309	上海株式指数	22600	22610	22270	22330	5.821
1310	ダイワコア30	523	523	509	520	3.92
1311	TOPIXCore30	533	533	520	529	19.44
1312	小型コアイン	10190	10190	10110	10170	0.057
1313	KODEX200上場	2200	2210	2172	2209	0.74
1314	日本新興100	680	685	675	685	1.8
1316	日本大型100	640	647	637	637	2.48
1317	日本中型400	1007	1007	1005	1005	0.02
1318	日本小型株	1061	1061	1061	1061	0.1
1319	３００投信	163	163	163	163	1
1320	ダイワ-日経2	11440	11450	11260	11360	215.487
1321	日経225連動	11450	11480	11270	11380	833.782
1322	中国A株300	3375	3420	3335	3420	5.17
1323	南アフリカ株	357	357	354	354	2.9
1324	ロシア株式指	142	142	138	139	55.2
1325	ブラジル株式	238	240	237	238	73.8
1326	SPDRゴールド	14720	14740	14580	14650	12.432
1327	イージーETFS	4480	4485	4455	4455	0.453
1328	金価格連動型	4390	4400	4340	4355	14.17
1329	i-日経225	11370	11370	11180	11300	4.31
1330	上場225	11490	11510	11310	11430	559.57
1332	日本水産	185	188	180	181	2498.8
1334	マルハグルー	153	154	151	151	929
1343	東証REIT指数	1304	1304	1282	1297	78.34
1344	コア30	520	520	505	515	21.04
1345	Jリート隔月	1241	1242	1222	1238	87.8
1346	MAXIS_日経22	11440	11450	11250	11360	56.72
1347	グリーン35	3265	3265	3215	3215	0.06
1348	MAXIS_トピッ	961	961	940	954	92.82
1349	ABF_汎アジア	12090	12090	12000	12000	0.173
1352	ホウスイ	117	118	109	112	143
1376	カネコ種苗	724	725	723	723	4.6
1377	サカタタネ	1090	1095	1082	1087	55.4
1378	雪国まいたけ	275	276	273	275	24
1379	ホクト	1687	1699	1676	1677	87.4
1380	秋川牧園	408	408	406	406	4
1381	アクシーズ	750	750	743	743	1.1
1382	ホーブ	93000	93000	93000	93000	0.002
1383	ベルグアース	1098	1098	1040	1060	4.3
1400	ルーデンホー	8060	8060	7210	7710	0.153
1401	エムビーエス	850	850	850	850	0.1
1405	サーラ住宅	685	690	667	671	9
1407	ウエストホー	2008	2010	1871	1954	361.3
1408	サムシングホ	109000	110100	93300	98000	1.088
1413	桧家ホールデ	1136	1136	990	1065	47.8
1414	ショーボンド	3190	3210	3065	3130	533.6
1417	ミライトホー	863	864	832	851	538.5
1418	インターライ	217	228	201	204	243.7
1491	中外鉱業	30	31	27	27	2194.5
1514	住石ホールデ	88	88	82	83	704.9
1515	日鉄鉱業	455	457	444	448	189
1518	三井松島	192	196	178	183	11122
1540	純金上場信託	4820	4820	4770	4785	198.629
1541	純プラチナ上	5070	5070	4950	4980	12.331
1542	純銀上場信託	8900	8910	8790	8840	9.479
1543	純パラジウム	22620	22620	22240	22280	0.696
1544	上場日本株式	620	620	581	595	3.59
1545	NASDAQ-100(R	2607	2609	2574	2574	5.57
1546	ダウジョーン	12560	12570	12430	12490	2.937
1547	上場米国株式	1527	1527	1511	1514	10.28
1548	上場中国H株	1036	1040	1032	1032	13.69
1549	上場S&P_CNX_	960	960	943	950	15.29
1550	MAXIS_海外株	1310	1311	1293	1300	37.17
1551	JASDAQ-TOP20	2091	2250	2091	2250	57.62
1552	国際のETF_VI	2071	2079	2044	2070	132.241
1553	MAXIS_SP東海	1496	1496	1451	1481	2.9
1554	上場インデッ	1224	1224	1214	1217	18.39
1555	上場豪州リー	1319	1319	1298	1308	19.15
