20000302
1001	日経２２５	20098	20203	19903	20065	80.17
1002	ＴＯＰＩＸ	1727	1732	1713	1718	80.17
1301	極洋	131	135	131	133	188
1319	日経300F	304	310	302	308	278
1331	ニチロ	157	165	157	160	454
1332	日水	164	187	164	187	2236
1333	マルハ	125	130	125	126	459
1351	宝幸水産	86	90	85	90	127
1352	ホウスイ	97	98	95	95	12
1376	カネコ種	1040	1050	980	1040	24
1377	サカタタネ	2450	2460	2380	2400	66.7
1378	雪国まいたけ	1139	1139	959	1000	10
1379	ホクト	5290	5300	5080	5080	27.6
1380	秋川牧園	0	0	0	0	0
1491	中外鉱	175	182	171	175	4888
1501	三井鉱山	94	97	94	96	420
1503	住友炭	85	87	84	85	102
1515	日鉄鉱	207	215	207	210	60
1518	三井松島	177	178	170	170	106
1601	帝石	309	310	305	305	421
1603	アラビア石油	630	640	580	592	587.8
1661	ガス開	383	383	374	376	163
1701	昭和鉱	270	270	255	270	29
1702	共立マテリア	285	290	282	290	9
1738	ＮＩＴＴＯＨ	425	425	410	410	6
1739	ＳＥＥＤ	435000	435000	435000	435000	0.001
1740	極東工業	465	465	450	450	5
1741	ミサワサンイ	0	0	0	0	0
1742	セコムテクノ	2780	2800	2725	2800	16
1743	コーアツ工業	535	535	520	520	9
1744	キョーエイ	670	700	670	690	6
1745	ミサワホーム東海	0	0	0	0	0
1746	7	0	0	0	0	0
1748	ミサワ北日	330	330	330	330	3
1749	大和通信	331	340	331	340	8
1750	カナック	0	0	0	0	0
1751	日立プラサ	0	0	0	0	0
1752	富士通シス	1720	1751	1700	1710	21
1753	土屋ツバイ	0	0	0	0	0
1754	東新住建	950	950	950	950	1
1755	JFE工建	0	0	0	0	0
1756	和興エンジ	0	0	0	0	0
1757	千年の杜	0	0	0	0	0
1758	太洋基礎	0	0	0	0	0
1759	ジオトップ	282	282	282	282	1
1762	高松建設	1739	1750	1700	1750	2.5
1763	北陸ミサワ	0	0	0	0	0
1764	工藤建設	243	245	243	245	3
1765	イビデンテック	0	0	0	0	0
1766	東建コーポ	1400	1400	1360	1400	12
1767	沖ウィン	586	600	586	590	14
1768	ソネック	226	226	226	226	1
1769	ピコイ	65	65	60	60	13
1770	藤田エンジ	715	715	715	715	1
1772	東北エンタープライズ	470	470	440	440	12
1774	機動建	0	0	0	0	0
1775	富士電Ｅ＆Ｃ	207	226	207	225	40
1776	三井住建道路	0	0	0	0	0
1777	川崎設備	0	0	0	0	0
1778	古河総設	0	0	0	0	0
1779	松本建工	505	530	505	520	10
1780	ヤマウラ	385	385	385	385	4
1781	国土総合	371	371	370	370	7
1782	常磐開発	0	0	0	0	0
1783	南野建設	105	107	105	107	4
1784	サワコー	531	537	531	536	3.7
1785	ナナボシ	414	414	414	414	2
1786	オリ建	455	458	454	455	7.8
1787	ナカボテック	0	0	0	0	0
1788	三東工業	0	0	0	0	0
1789	山加電業	410	410	409	409	0.7
1790	平和奥田	0	0	0	0	0
1791	三井木材	132	140	127	127	45
1792	みらい建設Ｇ	190	190	185	185	4
1793	大本組	535	536	535	535	8
1795	マサル	420	420	420	420	1
1796	トヨタウッド	310	310	305	310	11.4
1797	藤木工務店	435	435	435	435	2
1798	守谷商会	385	385	385	385	4
1799	第一建設	242	242	242	242	1
1800	利塚地下技術	290	300	280	300	15
1801	大成建	161	165	160	162	1411
1802	大林組	310	320	306	317	2566
1803	清水建	265	273	262	273	1479
1804	佐藤工業	55	56	55	55	362
1805	飛島建	54	55	53	54	109
1806	ACリアル	52	52	50	50	441
1807	渡辺組	0	0	0	0	0
1808	長谷工	48	48	45	46	4377
1809	富士工	82	82	82	82	13
1810	松井建	293	299	293	299	7
1811	銭高組	321	321	321	321	4
1812	鹿島	262	274	259	267	1644
1813	不動建	145	150	145	149	83
1814	大末建	84	84	80	80	109
1815	鉄建	112	114	111	113	260
1816	安藤建	201	202	191	191	31
1817	勝村建	129	130	127	127	17
1818	日産建設	89	89	85	86	30
1819	太平工	166	168	166	166	27
1820	西松建	337	342	335	342	525
1821	三井住友建	75	77	73	74	218
1822	大豊建	159	160	158	158	21
