20000126
1001	日経２２５	18983	19146	18983	19111	54.758
1002	ＴＯＰＩＸ	1638	1664	1638	1664	54.758
1301	極洋	147	147	142	143	146
1319	日経300F	311	311	308	311	288
1331	ニチロ	171	171	165	165	357
1332	日水	188	188	175	175	525
1333	マルハ	168	178	164	178	4432
1351	宝幸水産	105	105	103	103	24
1352	ホウスイ	106	106	105	105	11
1376	カネコ種	929	940	929	929	5
1377	サカタタネ	2675	2675	2590	2590	35.3
1379	ホクト	4950	5000	4850	4850	49.2
1380	秋川牧園	600	620	600	620	2
1491	中外鉱	131	134	127	127	2719
1501	三井鉱山	103	106	102	104	227
1503	住友炭	101	104	100	102	148
1515	日鉄鉱	257	260	251	255	108
1518	三井松島	183	185	176	176	138
1601	帝石	331	336	328	328	371
1603	アラビア石油	1485	1500	1485	1500	52.6
1661	ガス開	419	425	417	425	138
1701	昭和鉱	271	276	271	273	9
1702	共立マテリア	0	0	0	0	0
1739	ＳＥＥＤ	380000	405000	380000	405000	0.009
1741	ミサワサンイ	800	800	800	800	4
1742	セコムテクノ	2705	2770	2700	2700	20
1743	コーアツ工業	700	700	700	700	3
1744	キョーエイ	650	650	620	650	22
1745	ミサワホーム東海	360	364	360	360	6
1748	ミサワ北日	0	0	0	0	0
1749	大和通信	290	290	290	290	15
1750	カナック	490	490	490	490	2
1751	日立プラサ	0	0	0	0	0
1752	富士通シス	1860	1860	1815	1815	15
1753	土屋ツバイ	160000	170000	160000	170000	0.003
1754	東新住建	711	800	711	800	4
1755	JFE工建	360	360	350	350	11
1756	和興エンジ	390	390	390	390	1
1757	千年の杜	0	0	0	0	0
1758	太洋基礎	560	560	560	560	1
1759	ジオトップ	299	299	290	290	16
1762	高松建設	1950	1950	1950	1950	2
1763	北陸ミサワ	554	554	554	554	3
1764	工藤建設	0	0	0	0	0
1765	イビデンテック	0	0	0	0	0
1766	東建コーポ	835	894	835	894	5
1767	沖ウィン	580	580	560	560	6
1768	ソネック	270	270	270	270	4
1769	ピコイ	62	70	62	70	11
1770	藤田エンジ	665	671	665	670	18
1772	東北エンタープライズ	0	0	0	0	0
1774	機動建	235	235	230	230	19
1775	富士電Ｅ＆Ｃ	206	206	201	202	24
1776	三井住建道路	120	120	119	120	6
1777	川崎設備	331	331	331	331	2
1778	古河総設	0	0	0	0	0
1779	松本建工	540	540	540	540	1
1780	ヤマウラ	415	415	400	400	3.5
1781	国土総合	393	393	375	375	5
1782	常磐開発	190	190	190	190	1
1783	南野建設	109	109	109	109	3
1784	サワコー	560	580	550	570	34.3
1785	ナナボシ	410	414	410	414	7
1786	オリ建	510	520	505	510	21.5
1787	ナカボテック	0	0	0	0	0
1788	三東工業	216	230	216	230	3
1789	山加電業	465	465	450	450	13.1
1790	平和奥田	510	520	510	520	2
1791	三井木材	170	170	155	160	9.5
1792	みらい建設Ｇ	220	225	220	220	13
1793	大本組	739	739	739	739	6
1795	マサル	0	0	0	0	0
1796	トヨタウッド	370	370	370	370	6.2
1797	藤木工務店	528	528	528	528	1
1798	守谷商会	0	0	0	0	0
1799	第一建設	280	280	280	280	1
1800	利塚地下技術	300	300	300	300	10
1801	大成建	209	209	201	202	1121
1802	大林組	437	437	420	425	2136
1803	清水建	335	335	325	328	881
1804	佐藤工業	67	68	66	66	272
1805	飛島建	61	62	60	60	356
1806	ACリアル	60	60	58	58	442
1807	渡辺組	0	0	0	0	0
1808	長谷工	51	52	51	52	1220
1809	富士工	95	95	90	91	101
1810	松井建	303	303	298	299	13
1811	銭高組	318	330	318	330	10
1812	鹿島	302	305	299	300	1196
1813	不動建	166	168	166	167	68
1814	大末建	85	85	81	82	410
1815	鉄建	130	130	125	125	162
1816	安藤建	223	223	209	214	50
1817	勝村建	145	149	145	145	12
1818	日産建設	138	138	133	138	46
1819	太平工	185	189	185	189	49
1820	西松建	415	425	408	411	632
