20000823
1001	日経２２５	16446	16545	16351	16437	61.684
1002	ＴＯＰＩＸ	1496	1505	1495	1499	61.684
1301	極洋	146	148	142	142	175
1319	日経300F	287	294	287	291	44
1331	ニチロ	169	169	167	167	139
1332	日水	192	193	188	191	1067
1333	マルハ	138	139	136	137	390
1351	宝幸水産	77	79	77	78	36
1352	ホウスイ	92	92	90	90	17
1376	カネコ種	820	820	800	800	2
1377	サカタタネ	2160	2170	2150	2155	30.8
1378	雪国まいたけ	660	675	660	675	3
1379	ホクト	3310	3310	3200	3210	16.8
1380	秋川牧園	601	601	601	601	1
1491	中外鉱	261	262	256	260	2104
1501	三井鉱山	96	98	96	96	150
1503	住友炭	79	80	79	79	40
1515	日鉄鉱	244	245	241	241	23
1518	三井松島	182	184	178	178	54
1601	帝石	375	379	370	372	275
1603	アラビア石油	341	351	341	344	85.1
1661	ガス開	455	457	445	445	34
1701	昭和鉱	302	305	295	300	121
1702	共立マテリア	0	0	0	0	0
1735	伊田テクノス	392	399	382	399	3
1736	オーテック	310	310	305	310	4
1737	三井エンジ	382	382	380	380	7
1738	ＮＩＴＴＯＨ	0	0	0	0	0
1739	ＳＥＥＤ	360000	360000	350000	350000	0.005
1740	極東工業	0	0	0	0	0
1741	ミサワサンイ	0	0	0	0	0
1742	セコムテクノ	2700	2740	2700	2730	8
1743	コーアツ工業	500	500	500	500	5
1744	キョーエイ	0	0	0	0	0
1745	ミサワホーム東海	0	0	0	0	0
1746	光和建設	0	0	0	0	0
1748	ミサワ北日	300	300	300	300	4
1750	カナック	0	0	0	0	0
1751	日立プラサ	0	0	0	0	0
1752	富士通シス	1330	1330	1330	1330	5
1753	土屋ツバイ	0	0	0	0	0
1754	東新住建	808	808	805	805	2
1755	JFE工建	370	370	370	370	3
1756	和興エンジ	0	0	0	0	0
1757	千年の杜	277	277	277	277	5
1758	太洋基礎	495	495	485	485	3
1759	ジオトップ	0	0	0	0	0
1762	高松建設	0	0	0	0	0
1763	北陸ミサワ	0	0	0	0	0
1764	工藤建設	0	0	0	0	0
1765	イビデンテック	0	0	0	0	0
1766	東建コーポ	1400	1550	1400	1530	25
1767	沖ウィン	0	0	0	0	0
1768	ソネック	0	0	0	0	0
1770	藤田エンジ	0	0	0	0	0
1772	東北エンタープライズ	0	0	0	0	0
1774	機動建	206	206	206	206	1
1775	富士電Ｅ＆Ｃ	223	223	216	217	3
1776	三井住建道路	103	103	102	102	3
1777	川崎設備	0	0	0	0	0
1778	古河総設	0	0	0	0	0
1779	松本建工	0	0	0	0	0
1780	ヤマウラ	363	363	361	361	2
1781	国土総合	305	305	305	305	1
1782	常磐開発	0	0	0	0	0
1783	南野建設	0	0	0	0	0
1784	サワコー	405	405	401	401	1
1785	ナナボシ	0	0	0	0	0
1786	オリ建	398	403	395	395	4.4
1787	ナカボテック	225	225	205	205	3
1788	三東工業	193	193	193	193	1
1789	山加電業	335	335	320	320	7.8
1790	平和奥田	0	0	0	0	0
1791	三井木材	147	147	147	147	1
1792	みらい建設Ｇ	209	210	209	210	3
1793	大本組	582	600	582	600	2
1795	マサル	0	0	0	0	0
1796	トヨタウッド	270	270	270	270	1.1
1797	藤木工務店	0	0	0	0	0
1798	守谷商会	0	0	0	0	0
1799	第一建設	216	216	216	216	1
1800	利塚地下技術	185	195	185	195	3
1801	大成建	158	161	158	159	846
1802	大林組	451	459	445	449	1049
1803	清水建	319	320	311	316	465
1804	佐藤工業	51	52	50	50	328
1805	飛島建	42	43	41	41	193
1806	ACリアル	39	39	37	37	1384
1807	渡辺組	0	0	0	0	0
1808	長谷工	37	38	37	37	476
1809	富士工	68	70	65	66	34
1810	松井建	307	311	307	311	5
1811	銭高組	259	260	259	260	5
1812	鹿島	347	347	340	346	1746
1813	不動建	142	144	142	142	47
1814	大末建	68	69	67	68	52
1815	鉄建	116	118	116	116	133
1816	安藤建	234	234	226	226	11
1817	勝村建	0	0	0	0	0
1818	日産建設	95	99	95	99	9
1819	太平工	147	150	146	148	16
1820	西松建	380	380	374	379	311
1821	三井住友建	70	71	69	69	173
1822	大豊建	165	166	160	161	37
