20070305
1001	日経２２５	16992	16992	16532	16642	303.954
1002	東証指数	1700	1700	1656	1662	303.954
1003	ＮＹ円相場	11526	11526	11526	11526	0
1007	東京円相場	11526	11526	11526	11526	0
1008	円ユーロ	15156	15156	15156	15156	0
1011	日経平均先物	16840	16940	16520	16630	178.027
1012	TOPIX先物	1685	1693	1656	1662	61.914
1013	JASDAQ指数	8686	8686	8368	8390	0
1301	極洋	269	269	263	263	737
1305	ダイワTOPIX	1722	1723	1688	1695	250.7
1306	TOPIX連動型	1718	1718	1673	1681	7153.9
1308	上場TOPIX	1700	1705	1670	1675	599
1310	ダイワコア30	1060	1060	1045	1046	7.5
1311	TOPIXCore30	1080	1080	1056	1058	24.9
1319	３００投信	334	334	328	328	120
1320	ダイワ-日経2	17080	17150	16740	16860	91.34
1321	日経225連動	17050	17100	16680	16790	1193.36
1329	i-日経225	17400	17460	17210	17240	1.58
1330	上場インデッ	17120	17180	16780	16870	401.09
1331	ニチロ	206	208	205	205	655
1332	日本水産	705	708	692	698	3122.6
1334	マルハグルー	240	241	237	237	1677
1352	ホウスイ	185	186	180	180	188
1376	カネコ種苗	769	770	754	756	3.7
1377	サカタタネ	1420	1421	1401	1401	139.1
1378	雪国まいたけ	459	460	456	457	10.4
1379	ホクト	2105	2105	2075	2080	49.8
1380	秋川牧園	615	615	615	615	1
1381	アクシーズ	840	840	840	840	0
1382	ホーブ	240000	240000	236000	237000	0.011
1400	アライヴコミ	36900	36900	34000	34400	0.186
1401	エムビーエス	185000	185000	182000	182000	0.003
1405	サーラ住宅	877	878	866	866	10.4
1407	ウエストホー	558	562	500	520	8
1408	サムシングホ	212000	214000	202000	205000	0.089
1491	中外鉱業	104	104	98	100	6277.7
1503	住友石炭鉱	134	136	126	128	9972.5
1515	日鉄鉱業	984	992	930	935	732
1518	三井松島	168	171	157	158	3772
1605	国際石油ホー	972000	981000	925000	937000	9.605
1610	ダイワ電気機	2190	2195	2190	2195	0.2
1611	ダイワ輸送用	1997	1997	1997	1997	1.3
1612	ダイワ銀行業	414	414	408	408	5
1613	東証電気機器	2200	2200	2165	2165	3
1614	東証輸送用	1981	1982	1978	1982	0.7
1615	東証銀行業	412	412	403	406	7486.9
1616	FTSE日本指数	739	753	739	753	18.5
1661	関東天然瓦斯	810	831	788	789	141
1662	石油資源開発	8300	8350	7750	7810	436.6
1701	昭和ＫＤＥ	228	228	220	222	218
1702	共立マテリア	498	498	492	494	19
1710	ジェイオーグ	1635	1690	1610	1680	20
1711	省電舎	422000	422000	400000	400000	0.019
1712	ダイセキ環境	360000	360000	356000	359000	0.179
1716	第一カッター	930	935	910	912	3.9
1717	明豊ファシリ	236	236	234	234	5
1718	美樹工業	423	424	416	424	9
1719	ハザマ	170	170	160	162	459.1
1720	東急建設	868	870	827	832	376.66
1721	コムシスホー	1298	1308	1226	1234	2390
1722	ミサワホール	2800	2800	2630	2640	394.7
1723	日本電技	728	738	720	722	4.4
1724	シンクレイヤ	280	280	280	280	0
1725	フジタ(東２)	371	371	358	359	67.8
1726	ビーアールホ	280	280	280	280	6
1728	ミサワ中国	300	300	300	300	0
1729	三光ソフラン	328	330	309	313	67
1730	麻生フオーム	330	330	330	330	1
1734	北弘電社	169	169	169	169	0
1735	伊田テクノス	650	650	650	650	2
1736	オーテック	679	679	679	679	0
1737	三井金属エン	673	673	650	650	43
1738	ＮＩＴＴＯＨ	505	505	505	505	0
1739	ＳＥＥＤ	180000	180000	176000	178000	0.058
1741	ミサワサンイ	293	293	286	286	0.6
1742	セコムテクノ	5200	5220	5100	5100	6.5
1743	コーアツ工業	380	380	380	380	0
1744	キョーエイ産	231	231	231	231	0
1748	ミサワ北日本	205	205	205	205	2
1750	カナック	460	460	460	460	0
1751	日立プラント	760	760	750	750	2.4
1753	土屋ツーバイ	174000	174000	174000	174000	0
1754	東新住建	677	678	658	658	22.7
1756	和興エンジニ	364	364	364	364	1
1757	千年の杜	19	19	18	18	553.8
1758	太洋基礎工業	580	580	580	580	0
1759	ジオトップ	400	400	385	394	12
1761	ミサワ北海道	411	411	411	411	0
1762	高松建設	1922	1922	1821	1831	70.6
1763	北陸ミサワ	398	402	397	397	2
1764	工藤建設	191	191	185	185	11
1766	東建コーポ	7330	7330	6970	7020	72.97
1767	沖ウィンテッ	545	560	545	560	5
1768	ソネック	323	323	320	320	3
1770	藤田エンジニ	590	590	590	590	2
1771	日本乾溜工業	140	140	140	140	0
1773	ＹＴＬ	208	208	208	208	2
1774	機動建設工	196	202	172	174	2949
1775	富士電機Ｅ＆	172	172	166	166	25
1776	三井住建道路	116	116	110	113	43
1777	川崎設備工業	133	135	133	133	77
1778	古河総合設	177	177	172	172	5
1779	松本建工	479	484	479	484	3
1780	ヤマウラ	334	334	330	331	20.5
1781	国土総合建設	425	425	416	416	4
1782	常磐開発	178	180	171	177	44
1783	Ａ．Ｃホール	34	34	33	34	4893
1786	オリ建設	403	408	394	397	36.1
1787	ナカボーテッ	659	659	640	640	5
1788	三東工業社	210	212	210	212	5
1789	山加電業	516	529	482	495	7.1
1790	平和奥田	350	356	348	349	47
1792	みらい建設グ	208	209	204	205	188
1793	大本組	790	790	780	790	4
1795	マサル	489	490	455	455	13
1798	守谷商会	282	282	282	282	0
1799	第一建設工業	854	855	854	855	12
1801	大成建設	436	440	417	419	11294
1802	大林組	768	775	755	759	5635
1803	清水建設	685	687	660	663	6966
1805	飛島建設	84	84	76	76	9682
1807	佐藤渡辺	135	135	126	128	49
1808	長谷工	440	443	421	421	12431
1810	松井建設	508	515	508	512	37
1811	錢高組	311	314	304	304	21
1812	鹿島	601	607	579	586	10424
1813	不動テトラ	91	91	87	88	1315.5
1814	大末建設	114	114	108	108	742
1815	鉄建	160	162	153	154	558
1816	安藤建設	250	251	239	242	388
1819	太平工業	658	662	624	630	2439
1820	西松建設	402	402	387	388	2690
1821	三井住友建設	271	271	253	256	1966.4
1822	大豊建設	240	240	230	230	256
1824	前田建設	462	462	439	440	976
1826	佐田建設	104	104	100	100	397
1827	ナカノフドー	227	227	215	216	129.5
1828	田辺工業	1339	1340	1235	1265	26.8
1832	北海電気工事	490	490	466	466	6
1833	奥村組	647	647	635	640	1773
1834	小田急建設	356	356	347	349	29.5
1835	東鉄工業	751	761	732	734	65
1839	真柄建設	198	198	190	190	313
1840	土屋ホーム	284	284	278	280	13.3
1841	サンユー建設	1082	1109	1082	1105	7.7
1844	大盛工業	35	35	33	34	714.5
1845	森本組	1	1	1	1	210
1846	鈴縫工業	150	150	126	132	56
1847	イチケン	313	315	297	298	350
1848	富士ＰＳ	220	220	216	216	7
1850	南海辰村建	56	56	54	54	260
1852	淺沼組	212	213	209	209	217
1853	森組	94	99	92	95	200
1854	新井組	135	135	127	127	302.8
1856	ジェイオー建	870	890	870	890	7
1857	松村組	2	2	1	1	20555
1858	井上工業	75	75	74	75	313
1860	戸田建設	552	552	535	537	1988
1861	熊谷組	237	238	224	227	1532
1862	横河工事	462	462	450	455	9.4
1865	あすなろ建設	775	781	711	734	442
1866	北野建設	291	293	285	285	125
1867	植木組	197	198	191	193	43
1868	三井ホーム	777	777	752	753	166
1869	名工建設	679	679	679	679	3
1870	矢作建設	561	561	520	530	31
1871	ピーエス	426	428	422	422	19.2
1872	アゼル	320	322	310	316	438
1873	東日本ハウス	155	155	150	151	125
1875	青木マリン	425	425	425	425	0
1878	大東建託	5630	5660	5540	5540	686.3
1879	新日本建	604	621	593	596	43.8
1880	スルガコーポ	8500	8500	8230	8300	46.9
1881	ＮＩＰＰＯコ	927	928	901	907	302
1882	東亜道路	232	232	223	223	166
1883	前田道路	892	896	885	887	348
1884	日本道路	240	240	232	232	235
1885	東亜建設	117	117	112	112	833
1888	若築建設	123	124	119	119	1333
1889	佐伯建設	82	82	79	79	863
1890	東洋建設	77	78	74	74	2577
1892	徳倉建設	305	325	305	325	7
1893	五洋建設	141	143	132	135	3620
1895	大成ロテク	225	225	217	218	179
1896	大林道路	235	235	227	228	88
1897	金下建設	605	605	602	602	4
1898	世紀東急	98	98	93	94	749
1899	福田組	448	453	444	444	20
1900	白石	118	118	115	116	52
1902	山崎建設	250	250	250	250	0
1904	大成温調	478	479	440	442	77
1905	テノックス	420	420	410	410	9
1906	細田工務店	582	583	556	556	8
1907	東北ミサワ	286	288	283	284	14.8
1908	三平建設	38350	38350	38350	38350	0
1911	住友林業	1279	1281	1228	1239	636
1913	旭ホームズ	280	280	248	248	33
1914	日基礎技	439	440	421	423	158.3
1916	日成ビルド	144	145	140	140	476
1919	Ｓ×Ｌ	122	123	115	115	1945
1921	巴コーポ	453	455	423	426	393.4
1924	パナホーム	804	806	786	788	621
1925	大和ハウス	2040	2045	1970	1988	2422
1926	ライト工業	392	393	371	371	208.3
1928	積水ハウス	1762	1770	1708	1720	4032
1929	日特建設	115	115	109	109	513
1930	北陸電気	413	413	394	395	11
1931	日本電通	425	426	422	422	7
1932	コミューチュ	880	880	854	860	237
1933	西日本シス	418	419	418	419	4
1934	ユアテック	609	609	572	581	71
1935	ＴＴＫ	704	704	700	700	13
1936	シーキューブ	463	463	450	457	13.9
1937	西部電工	640	640	630	637	45
1938	千歳電工	349	349	349	349	3
1939	四電工	636	636	615	621	24
1940	つうけん	359	359	350	350	9
1941	中電工	1890	1911	1876	1876	104.6
1942	関電工	742	742	707	711	439
1943	大明	1360	1364	1290	1298	378
1944	きんでん	919	922	901	906	616
1945	東京エネシス	928	928	912	914	46
1946	トーエネク	557	560	530	530	233
1948	弘電社	381	381	380	380	14
1949	住友電設	400	403	386	390	108.1
1950	日本電設工	843	845	809	809	100
1951	協エクシオ	1343	1343	1248	1257	886
1952	新日本空調	906	912	890	892	35.7
1954	日本工営	356	357	340	341	195
1955	東電通	392	392	380	381	148
1956	日電話施設	463	463	436	442	67
1957	保安工業	528	533	519	526	66
1959	九電工	724	724	688	690	198
